,question,answer,ground_truth
120,¿Qué garantías tienen el comité de empresa y los delegados de personal?," Los delegados de personal y el comité de empresa tienen derecho a la representación, información y consulta sobre cuestiones que puedan afectar a los trabajadores. También tienen competencias establecidas para los comités de empresa y se rigen por las normas de sigilo profesional. El comité intercentros debe guardar proporcionalidad de los sindicatos según los resultados electorales. Los comités no pueden arrogarse a funciones que no les hayan sido expresamente concedidas en el convenio colectivo. La empresa garantiza el registro diario de jornada y su conservación durante cuatro años.","Los miembros del comité de empresa y los delegados de personal, como representantes legales de los trabajadores, tendrán, a salvo de lo que se disponga en los convenios colectivos, las siguientes garantías:

a) Apertura de expediente contradictorio en el supuesto de sanciones por faltas graves o muy graves, en el que serán oídos, aparte del interesado, el comité de empresa o restantes delegados de personal.

b) Prioridad de permanencia en la empresa o centro de trabajo respecto de los demás trabajadores, en los supuestos de suspensión o extinción por causas tecnológicas o económicas.

c) No ser despedido ni sancionado durante el ejercicio de sus funciones ni dentro del año siguiente a la expiración de su mandato, salvo en caso de que esta se produzca por revocación o dimisión, siempre que el despido o sanción se base en la acción del trabajador en el ejercicio de su representación, sin perjuicio, por tanto, de lo establecido en el artículo 54. Asimismo no podrá ser discriminado en su promoción económica o profesional en razón, precisamente, del desempeño de su representación.

d) Expresar, colegiadamente si se trata del comité, con libertad sus opiniones en las materias concernientes a la esfera de su representación, pudiendo publicar y distribuir, sin perturbar el normal desenvolvimiento del trabajo, las publicaciones de interés laboral o social, comunicándolo a la empresa.

e) Disponer de un crédito de horas mensuales retribuidas cada uno de los miembros del comité o delegado de personal en cada centro de trabajo, para el ejercicio de sus funciones de representación, de acuerdo con la siguiente escala:

1.º Hasta cien trabajadores, quince horas.

2.º De ciento uno a doscientos cincuenta trabajadores, veinte horas.

3.º De doscientos cincuenta y uno a quinientos trabajadores, treinta horas.

4.º De quinientos uno a setecientos cincuenta trabajadores, treinta y cinco horas.

5.º De setecientos cincuenta y uno en adelante, cuarenta horas.

Podrá pactarse en convenio colectivo la acumulación de horas de los distintos miembros del comité de empresa y, en su caso, de los delegados de personal, en uno o varios de sus componentes, sin rebasar el máximo total, pudiendo quedar relevado o relevados del trabajo, sin perjuicio de su remuneración.
"
121,¿Cómo se elige a los delegados de personal y a los miembros del comité de empresa?," La elección de delegados de personal y comités de empresa depende del tamaño de la empresa o centro de trabajo:
1. Para centros con menos de cincuenta y más de diez trabajadores, los trabajadores eligen a sus representantes (delegados de personal) mediante sufragio libre, secreto y directo en el número siguiente: hasta treinta trabajadores, uno; de treinta y uno a cuarenta y nueve, tres.
2. Si un centro de trabajo no tiene representación legal de los trabajadores, éstos pueden optar por atribuir su representación para la negociación del acuerdo a una comisión democráticamente elegida o a una comisión designada por sindicatos más representativos y legitimados.
3. Para centros que no cuenten con representantes legales de los trabajadores, la comisión representativa se asigna a los representantes legales de los trabajadores de los centros afectados que cuenten con ellos, en proporción al número de trabajadores que representan.
4. Si ningún centro de trabajo cuenta con representantes legales de los trabajadores, la comisión representativa está integrada por quienes son elegidos por y entre los miembros de las comisiones designadas en los centros de trabajo afectados conforme a lo dispuesto anteriormente. Si como resultado de la aplicación de estas reglas el número inicial de representantes es superior a trece, éstos elegirán por y entre ellos a un máximo de trece, en proporción al número de trabajadores que representan.","1. Los delegados de personal y los miembros del comité de empresa se elegirán por todos los trabajadores mediante sufragio personal, directo, libre y secreto, que podrá emitirse por correo en la forma que establezcan las disposiciones de desarrollo de esta ley."
122,¿Cómo se vota a los delegados de personal?," En España, se vota a los delegados de personal mediante un sistema proporcional. Cada lista que obtenga al menos el cinco por ciento de los votos por cada colegio obtendrá representación en el comité de empresa o centro de trabajo. El número de puestos que se le atribuye a cada lista dependerá del cociente que resulta de dividir el número de votos válidos por el de puestos a cubrir. Los candidatos serán elegidos según su orden en la candidatura, y cualquier inobservancia de las reglas anteriores determinará la anulabilidad de la elección del candidato o candidatos afectados.","En la elección para delegados de personal, cada elector podrá dar su voto a un número máximo de aspirantes equivalente al de puestos a cubrir entre los candidatos proclamados. Resultarán elegidos los que obtengan el mayor número de votos. En caso de empate, resultará elegido el trabajador de mayor antigüedad en la empresa.
"
123,¿Cómo se vota el comité de empresa?," El comité de empresa se vota siguiendo la proporcionalidad de los sindicatos según los resultados electorales globales. Las discrepancias entre la dirección de la empresa y la persona trabajadora se resuelven por la jurisdicción social. Los miembros del comité de empresa y los delegados de personal tienen garantías, a salvo de lo que disponga en los convenios colectivos.","1. En las empresas de más de cincuenta trabajadores, el censo de electores y elegibles se distribuirá en dos colegios, uno integrado por los técnicos y administrativos y otro por los trabajadores especialistas y no cualificados.

2. En las elecciones a miembros del comité de empresa la elección se ajustará a las siguientes reglas:

a) Cada elector podrá dar su voto a una sola de las listas presentadas para los del comité que corresponda a su colegio. Estas listas deberán contener, como mínimo, tantos nombres como puestos a cubrir. 

b) No tendrán derecho a la atribución de representantes en el comité de empresa aquellas listas que no hayan obtenido como mínimo el cinco por ciento de los votos por cada colegio.

c) Dentro de cada lista resultarán elegidos los candidatos por el orden en que figuren en la candidatura.

3. La inobservancia de cualquiera de las reglas anteriores determinará la anulabilidad de la elección del candidato o candidatos afectados.
"
124,¿Cómo están representados los prestadores de servicios en trabajos fijos-discontinuos y los trabajadores no fijos?," Los prestadores de servicios en trabajos fijos-discontinuos y los trabajadores no fijos son representados por los mismos órganos establecidos para los trabajadores fijos de plantilla, según lo estipulado en el artículo 72. Los trabajadores que presten servicios más de un año o que tengan contratos de duración determinada superior a un año se computan como trabajadores fijos de plantilla. Por otro lado, los contratados por término de hasta un año se computarán según el número de días trabajados en el período de un año anterior a la convocatoria de la elección, teniendo en cuenta que cada 200 días trabajados o fracción equivalente se computa como un trabajador más. La representación se establece por colegio de empleo y sobre la producción y ventas, entre otros aspectos, según lo estipulado en el artículo 73.",1. Quienes presten servicios en trabajos fijos-discontinuos y los trabajadores vinculados por contrato de duración determinada estarán representados por los órganos que se establecen en este título conjuntamente con los trabajadores fijos de plantilla.
125,¿Cómo se forma la mesa electoral?," La mesa electoral se forma mediante el acuerdo de las partes implicadas, promoviendo la celebración de elecciones en uno o varios ámbitos funcionales o territoriales. Dicho acuerdo debe ser comunicado a la oficina pública dependiente de la autoridad laboral para su depósito y publicidad. Las elecciones pueden promoverse solamente cuando falten tres meses para el vencimiento del mandato.","1. En la empresa o centro de trabajo se constituirá una mesa por cada colegio de doscientos cincuenta trabajadores electores o fracción.

2. La mesa será la encargada de vigilar todo el proceso electoral, presidir la votación, realizar el escrutinio, levantar el acta correspondiente y resolver cualquier reclamación que se presente.

3. La mesa estará formada por el presidente, que será el trabajador de más antigüedad en la empresa, y dos vocales, que serán los electores de mayor y menor edad. Este último actuará de secretario. Se designarán suplentes a aquellos trabajadores que sigan a los titulares de la mesa en el orden indicado de antigüedad o edad.

4. Ninguno de los componentes de la mesa podrá ser candidato y, de serlo, le sustituirá en ella su suplente.

5. Cada candidato o candidatura, en su caso, podrá nombrar un interventor por mesa. Asimismo, el empresario podrá designar un representante suyo que asista a la votación y al escrutinio.
"
126,¿Cuáles son las funciones de la mesa electoral?," Funciones de la mesa electoral o Comisión Negociadora:

1. Negociar y entender de aquellas cuestiones establecidas en la ley relacionadas con el convenio colectivo de aplicación a una empresa, así como la consulta en el supuesto de extensión de un convenio colectivo regulado en el artículo 92.
2. Estudiar, informar y elaborar documentación sobre la negociación colectiva y difundirla mediante el Observatorio de la Negociación Colectiva.
3. Intervenir en los procedimientos de solución de discrepancias en los casos de desacuerdo en el periodo de consultas para la inaplicación de las condiciones de trabajo establecidas en los convenios colectivos, según lo estipulado en el artículo 82.3.
4. Designar un presidente y establecer procedimientos y plazos de actuación de la comisión, incluido el sometimiento de las discrepancias producidas en su seno a los sistemas no judiciales de solución de conflictos establecidos mediante los acuerdos interprofesionales de ámbito estatal o autonómico.
5. Reglamentariamente se establecerá la composición y organización de la Comisión Consultiva Nacional de Convenios Colectivos, así como sus procedimientos de actuación. Su funcionamiento y decisiones se entenderán siempre sin perjuicio de las atribuciones que correspondan a la jurisdicción y autoridad laboral en los términos establecidos por las leyes.","a) Hará público entre los trabajadores el censo laboral con indicación de quiénes son electores.

b) Fijará el número de representantes y la fecha tope para la presentación de candidaturas.

c) Recibirá y proclamará las candidaturas que se presenten.

d) Señalará la fecha de votación.

e) Redactará el acta de escrutinio en un plazo no superior a tres días naturales.

"
127,¿Cómo se efectúa el acto de la votación de los delegados y comités de empresa?," La votación de los delegados y comités de empresa se efectúa mediante el voto directo. En caso de vacancia en los comités de empresa o comités de centros de trabajo, estas se cubrirán automáticamente por el trabajador siguiente en la lista a la que pertenezca el sustituido. Las sustituciones, revocaciones, dimisiones y extinciones de mandato se comunican a la oficina pública dependiente de la autoridad laboral y al empresario y se publican asimismo en el tablón de anuncios. Los miembros del comité de empresa y los delegados de personal tienen garantías, como apertura de expediente contradictorio en el supuesto de sanciones por faltas graves. El original del acta electoral se presentará en la oficina pública dependiente de la autoridad laboral dentro de tres días y será publicada en los tablones de anuncios.","1. El acto de la votación se efectuará en el centro o lugar de trabajo y durante la jornada laboral, teniéndose en cuenta las normas que regulen el voto por correo.

El empresario facilitará los medios precisos para el normal desarrollo de la votación y de todo el proceso electoral.

2. El voto será libre, secreto, personal y directo, depositándose las papeletas, que en tamaño, color, impresión y calidad del papel serán de iguales características, en urnas cerradas.

3. Inmediatamente después de celebrada la votación, la mesa electoral procederá públicamente al recuento de votos mediante la lectura por el presidente, en voz alta, de las papeletas.
"
128,¿Cuál es el procedimiento de las impugnaciones en materia electoral?," El procedimiento de impugnaciones en materia electoral se regula mediante un procedimiento arbitral, con excepción de las denegaciones de inscripción, cuyas reclamaciones podrán plantearse directamente ante la jurisdicción social. Todos aquellos que tengan interés legítimo pueden impugnar la elección, decisiones o cualquier otra actuación de la mesa a lo largo del proceso electoral si existen vicios graves que pudieran afectar a las garantías del proceso electoral y alterar su resultado. Este procedimiento está regulado en el artículo 76 de la legislación consolidadada.","Las impugnaciones en materia electoral se tramitarán conforme al procedimiento arbitral regulado en este artículo, con excepción de las denegaciones de inscripción, cuyas reclamaciones podrán plantearse directamente ante la jurisdicción social."
129,¿Cuál es el régimen de las asambleas de trabajadores?," El régimen de asambleas de trabajadores incluye la estudio, información y elaboración de documentación sobre la negociación colectiva, intervención en los procedimientos de solución de discrepancias en caso de desacuerdo en el periodo de consultas para la inaplicación de las condiciones de trabajo establecidas en los convenios colectivos, y se regula por la Comisión Consultiva Nacional de Convenios Colectivos. También hay derechos y deberes derivados del contrato, como no discriminación en las relaciones laborales.","los trabajadores de una misma empresa o centro de trabajo tienen derecho a reunirse en asamblea.

La asamblea podrá ser convocada por los delegados de personal, el comité de empresa o centro de trabajo, o por un número de trabajadores no inferior al treinta y tres por ciento de la plantilla. La asamblea será presidida, en todo caso, por el comité de empresa o por los delegados de personal mancomunadamente, que serán responsables del normal desarrollo de la misma, así como de la presencia en la asamblea de personas no pertenecientes a la empresa. Solo podrá tratarse en ella de asuntos que figuren previamente incluidos en el orden del día. La presidencia comunicará al empresario la convocatoria y los nombres de las personas no pertenecientes a la empresa que vayan a asistir a la asamblea y acordará con este las medidas oportunas para evitar perjuicios en la actividad normal de la empresa.
"
130,¿Dónde podrán reunirse las asambleas de trabajadores?," Las asambleas de trabajadores pueden reunirse en el contexto de los comités de centro o en las comisiones negociadoras. El comité de empresa debe ser informado y consultado por el empresario sobre cuestiones que pueden afectar a los trabajadores y la evolución de la empresa. La comisión negociadora se crea cuando hay varios centros de trabajo afectados por una decisión empresarial y está integrada por un máximo de trece miembros en representación de cada parte, según lo estipulado en el artículo 64 del BOE.","1. El lugar de reunión será el centro de trabajo, si las condiciones del mismo lo permiten, y la misma tendrá lugar fuera de las horas de trabajo, salvo acuerdo con el empresario.

2. El empresario deberá facilitar el centro de trabajo para la celebración de la asamblea, salvo en los siguientes casos:
"
131,¿Qué se debe realizar con la convocatoria de la reunión?," La convocatoria de la reunión debe incluir la presentación de las previsiones del empleo de celebración de nuevos contratos, incluyendo el número y modalidades de estos. También se debe hacer referencia a los contratos a tiempo parcial, la realización de horas complementarias por los trabajadores contratados a tiempo parcial y los supuestos de subcontratación. Además, se deben informar sobre el convenio colectivo de aplicación a la empresa, así como la consulta en caso de extensión de un convenio colectivo regulado en el artículo 92. También hay que tener en cuenta la negociación colectiva y su estudio, información y elaboración de documentación, así como la difusión de la misma a través del Observatorio de la Negociación Colectiva. Finalmente, la empresa debe comunicar al autoridad laboral cualquier decisión de reducir la jornada de trabajo o suspender los contratos de trabajo, incluyendo el período y las personas involucradas, así como el tipo y porcentaje de medida a aplicar.","La convocatoria, con expresión del orden del día propuesto por los convocantes, se comunicará al empresario con cuarenta y ocho horas de antelación, como mínimo, debiendo este acusar recibo.
"
132,¿Cómo se regula el sistema de votación de una asamblea?," La regulación del sistema de votación de una asamblea, en el contexto de un convenio colectivo de aplicación a una empresa y la consulta en el supuesto de extensión de un convenio colectivo, se basa en varios artículos.

1. La sindical puede promover elecciones generales en uno o más ámbitos funcionales o territoriales, las cuales deben comunicarse a la oficina pública dependiente de la autoridad laboral para su depósito y publicidad. (Artículo no especificado)
2. Cuando se promuevan elecciones para renovar la representación por conclusión del mandato, estas solo podrán efectuarse a partir de la fecha en que falten tres meses para el vencimiento del mandato. (Artículo no especificado)
3. El funcionamiento y las decisiones de la Comisión Consultiva Nacional de Convenios Colectivos establecida según el artículo 92b se basan en los procedimientos reglamentarios establecidos y sin perjuicio de las atribuciones que corresponden a la jurisdicción y autoridad laboral. (Artículo 92b)
4. Las discrepancias producidas dentro de esta comisión pueden someterse a los sistemas no judiciales de solución de conflictos establecidos mediante los acuerdos interprofesionales de ámbito estatal o autonómico previstos en el artículo 83. (Artículo 83)

No se especifica cómo exactamente se realiza la votación, sin embargo, es posible que existan otros documentos o reglamentos que establezcan este proceso.","Cuando se someta a la asamblea por parte de los convocantes la adopción de acuerdos que afecten al conjunto de los trabajadores, se requerirá para la validez de aquellos el voto favorable personal, libre, directo y secreto, incluido el voto por correo, de la mitad más uno de los trabajadores de la empresa o centro de trabajo.
"
133,¿Qué es un convenio colectivo?," Un convenio colectivo es un acuerdo que regula las condiciones laborales entre la empresa y los sindicatos representativos de los trabajadores. Estas condiciones pueden incluir salarios, jornada laboral, vacaciones, seguridad social, etc. El contrato a tiempo parcial se entiende celebrado cuando se ha acordado la prestación de servicios durante un número de horas por día, semana, mes o año, inferior a la jornada laboral de un trabajador a tiempo completo comparable.","1. Los convenios colectivos, como resultado de la negociación desarrollada por los representantes de los trabajadores y de los empresarios, constituyen la expresión del acuerdo libremente adoptado por ellos en virtud de su autonomía colectiva.

2. Mediante los convenios colectivos, y en su ámbito correspondiente, los trabajadores y empresarios regulan las condiciones de trabajo y de productividad. Igualmente podrán regular la paz laboral a través de las obligaciones que se pacten.

3. Los convenios colectivos regulados por esta ley obligan a todos los empresarios y trabajadores incluidos dentro de su ámbito de aplicación y durante todo el tiempo de su vigencia.
"
134,¿Cómo se negocian los convenios colectivos?," Los convenios colectivos se negocian entre las partes negociadoras y pueden tener distintos periodos de vigencia para cada materia o grupo homogéneo. Durante la vigencia del convenio, los sujetos que cumplen con los requisitos de legitimación pueden negociar su revisión. Si no se denuncia el convenio y no se pacta una nueva fecha de término, se prorrogará automáticamente de año en año. En defecto de un acuerdo para la renovación del convenio, se mantiene su vigencia hasta que se concluya la duración pactada. Las cláusulas convencionales por las que se hubiera renunciado a la huelga durante la vigencia de un convenio decaerán a partir de su denuncia. Durante la transición sin convenio colectivo, las partes pueden adoptar acuerdos parciales para modificar alguno o algunos de sus contenidos. Si no se llega a un nuevo convenio tras un año desde la denuncia del anterior, las partes deben someterse a los procedimientos de mediación y, en caso de haber pacto, de arbitraje, regulados en los acuerdos interprofesionales.","1. Los convenios colectivos tendrán el ámbito de aplicación que las partes acuerden.

2. Las organizaciones sindicales y asociaciones empresariales más representativas, de carácter estatal o de comunidad autónoma, podrán establecer, mediante acuerdos interprofesionales, cláusulas sobre la estructura de la negociación colectiva, fijando, en su caso, las reglas que han de resolver los conflictos de concurrencia entre convenios de distinto ámbito.

Estas cláusulas podrán igualmente pactarse en convenios o acuerdos colectivos sectoriales, de ámbito estatal o autonómico, por aquellos sindicatos y asociaciones empresariales que cuenten con la legitimación necesaria, de conformidad con lo establecido en esta ley.

3. Dichas organizaciones de trabajadores y empresarios podrán igualmente elaborar acuerdos sobre materias concretas. Estos acuerdos, así como los acuerdos interprofesionales a que se refiere el apartado 2, tendrán el tratamiento de esta ley para los convenios colectivos.
"
135,¿Qué sucede ante la concurrencia de varios convenios colectivos?," La concurrencia de varios convenios colectivos puede llevar al estudio, información y elaboración de documentación sobre la negociación colectiva, como también intervención en los procedimientos de solución de discrepancias. Una Comisión Consultiva Nacional de Convenios Colectivos es establecida para la resolución de tales problemas.

Excepcionalmente, cuando la tasa de ocupación de las mujeres trabajadoras sea inferior al 20 por ciento en una determinada actividad económica, se puede rebajar el límite de edad para que estos convenios colectivos sean aplicables.

Además, la ley regula otras áreas como el horario y la distribución del tiempo de trabajo, el régimen de trabajo a turnos, la planificación anual de las vacaciones, adaptación al sistema de clasificación profesional de las personas trabajadoras, adaptación de los aspectos de las modalidades de contratación, medidas para favorecer la correspondencia y conciliación entre la vida laboral, familiar y personal, así como aquellas otras que dispongan los acuerdos y convenios colectivos.

En todos estos casos, las actividades económicas que se toman en consideración para determinar el cumplimiento de esta condición estará definida por los códigos de la Clasificación Nacional de Actividades Económicas (CNAE).

Por último, los convenios colectivos aplicables a un grupo o pluralidad de empresas vinculadas organizativamente o productivamente tienen igual prioridad en estas materias.","1. Un convenio colectivo, durante su vigencia, no podrá ser afectado por lo dispuesto en convenios de ámbito distinto salvo pacto en contrario, negociado conforme a lo dispuesto en el artículo 83.2, y salvo lo previsto en el apartado siguiente.

2. La regulación de las condiciones establecidas en un convenio de empresa, que podrá negociarse en cualquier momento de la vigencia de convenios colectivos de ámbito superior, tendrá prioridad aplicativa respecto del convenio sectorial estatal, autonómico o de ámbito inferior en las siguientes materias:

a) La cuantía del salario base y de los complementos salariales, incluidos los vinculados a la situación y resultados de la empresa.

b) El abono o la compensación de las horas extraordinarias y la retribución específica del trabajo a turnos.

c) El horario y la distribución del tiempo de trabajo, el régimen de trabajo a turnos y la planificación anual de las vacaciones.

d) La adaptación al ámbito de la empresa del sistema de clasificación profesional de los trabajadores.

e) La adaptación de los aspectos de las modalidades de contratación que se atribuyen por esta ley a los convenios de empresa.

f) Las medidas para favorecer la conciliación entre la vida laboral, familiar y personal.

g) Aquellas otras que dispongan los acuerdos y convenios colectivos a que se refiere el artículo 83.2.

Igual prioridad aplicativa tendrán en estas materias los convenios colectivos para un grupo de empresas o una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas a que se refiere el artículo 87.1.

Los acuerdos y convenios colectivos a que se refiere el artículo 83.2 no podrán disponer de la prioridad aplicativa prevista en este apartado.
"
136,¿Cuál es la vigencia de un convenio colectivo?," La vigencia de un convenio colectivo puede ser pactada entre las partes negociadoras, con distintos periodos para cada materia o grupo de materias. Si no se denuncia la misma, se prorrogará automáticamente de año en año. Durante su vigencia, las partes pueden negociar su revisión. La vigencia del convenio colectivo termina en los términos que se hubiesen establecido en el propio convenio después de la denuncia. En el caso de una renovación, la vigencia se mantiene hasta que se concluye la negociación.","1. Corresponde a las partes negociadoras establecer la duración de los convenios, pudiendo eventualmente pactarse distintos periodos de vigencia para cada materia o grupo homogéneo de materias dentro del mismo convenio.

Durante la vigencia del convenio colectivo, los sujetos que reúnan los requisitos de legitimación previstos en los artículos 87 y 88 podrán negociar su revisión.

2. Salvo pacto en contrario, los convenios colectivos se prorrogarán de año en año si no mediara denuncia expresa de las partes.

3. La vigencia de un convenio colectivo, una vez denunciado y concluida la duración pactada, se producirá en los términos que se hubiesen establecido en el propio convenio.

Durante las negociaciones para la renovación de un convenio colectivo, en defecto de pacto, se mantendrá su vigencia, si bien las cláusulas convencionales por las que se hubiera renunciado a la huelga durante la vigencia de un convenio decaerán a partir de su denuncia. Las partes podrán adoptar acuerdos parciales para la modificación de alguno o algunos de sus contenidos prorrogados con el fin de adaptarlos a las condiciones en las que, tras la terminación de la vigencia pactada, se desarrolle la actividad en el sector o en la empresa. Estos acuerdos tendrán la vigencia que las partes determinen.

Mediante los acuerdos interprofesionales de ámbito estatal o autonómico, previstos en el artículo 83, se deberán establecer procedimientos de aplicación general y directa para solventar de manera efectiva las discrepancias existentes tras el transcurso del procedimiento de negociación sin alcanzarse un acuerdo, incluido el compromiso previo de someter las discrepancias a un arbitraje, en cuyo caso el laudo arbitral tendrá la misma eficacia jurídica que los convenios colectivos y solo será recurrible conforme al procedimiento y en base a los motivos establecidos en el artículo 91. Dichos acuerdos interprofesionales deberán especificar los criterios y procedimientos de desarrollo del arbitraje, expresando en particular para el caso de imposibilidad de acuerdo en el seno de la comisión negociadora el carácter obligatorio o voluntario del sometimiento al procedimiento arbitral por las partes; en defecto de pacto específico sobre el carácter obligatorio o voluntario del sometimiento al procedimiento arbitral, se entenderá que el arbitraje tiene carácter obligatorio.

Transcurrido un año desde la denuncia del convenio colectivo sin que se haya acordado un nuevo convenio o dictado un laudo arbitral, aquel perderá, salvo pacto en contrario, vigencia y se aplicará, si lo hubiere, el convenio colectivo de ámbito superior que fuera de aplicación.

4. El convenio que sucede a uno anterior deroga en su integridad a este último, salvo los aspectos que expresamente se mantengan.
"
137,¿Quién está legitimado para negociar un convenio colectivo?, Las personas legitimadas para negociar un convenio colectivo son aquellas que reúnen los requisitos establecidos en los artículos 87 y 88 del documento proporcionado.,"1. En representación de los trabajadores estarán legitimados para negociar en los convenios de empresa y de ámbito inferior, el comité de empresa, los delegados de personal, en su caso, o las secciones sindicales si las hubiere que, en su conjunto, sumen la mayoría de los miembros del comité.

La intervención en la negociación corresponderá a las secciones sindicales cuando estas así lo acuerden, siempre que sumen la mayoría de los miembros del comité de empresa o entre los delegados de personal.

Cuando se trate de convenios para un grupo de empresas, así como en los convenios que afecten a una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas en su ámbito de aplicación, la legitimación para negociar en representación de los trabajadores será la que se establece en el apartado 2 para la negociación de los convenios sectoriales.

2. En los convenios sectoriales estarán legitimados para negociar en representación de los trabajadores:

a) Los sindicatos que tengan la consideración de más representativos a nivel estatal, así como, en sus respectivos ámbitos, las organizaciones sindicales afiliadas, federadas o confederadas a los mismos.

b) Los sindicatos que tengan la consideración de más representativos a nivel de comunidad autónoma respecto de los convenios que no trasciendan de dicho ámbito territorial, así como, en sus respectivos ámbitos, las organizaciones sindicales afiliadas, federadas o confederadas a los mismos.

c) Los sindicatos que cuenten con un mínimo del diez por ciento de los miembros de los comités de empresa o delegados de personal en el ámbito geográfico y funcional al que se refiera el convenio.

3. En representación de los empresarios estarán legitimados para negociar:

a) En los convenios de empresa o ámbito inferior, el propio empresario.

b) En los convenios de grupo de empresas y en los que afecten a una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas en su ámbito de aplicación, la representación de dichas empresas.

c) En los convenios colectivos sectoriales, las asociaciones empresariales que en el ámbito geográfico y funcional del convenio cuenten con el diez por ciento de los empresarios, en el sentido del artículo 1.2, y siempre que estas den ocupación a igual porcentaje de los trabajadores afectados, así como aquellas asociaciones empresariales que en dicho ámbito den ocupación al quince por ciento de los trabajadores afectados.

"
138,¿Qué es la comisión negociadora respecto a los convenios colectivos?," La Comisión Negociadora se refiere a una entidad que trabaja para la negociación colectiva de convenios laborales, especialmente en el caso de su extensión. También está involucrada en la elaboración y difusión de documentos relacionados con esta negociación. Además, participa en los procedimientos de solución de discrepancias durante las consultas para la aplicación de las condiciones de trabajo establecidas en los convenios colectivos. También se encarga de supervisar y resolver disputas derivadas de la aplicación e interpretación de estos convenios laborales, en colaboración con la comisión paritaria de representantes de las partes negociadoras.","3. La designación de los componentes de la comisión corresponderá a las partes negociadoras, quienes de mutuo acuerdo podrán designar un presidente y contar con la asistencia en las deliberaciones de asesores, que intervendrán, igual que el presidente, con voz pero sin voto.

4. En los convenios sectoriales el número de miembros en representación de cada parte no excederá de quince. En el resto de los convenios no se superará el número de trece.

5. Si la comisión negociadora optara por la no elección de un presidente, las partes deberán consignar en el acta de la sesión constitutiva de la comisión los procedimientos a emplear para moderar las sesiones y deberá firmar las actas que correspondan a las mismas un representante de cada una de ellas, junto con el secretario.
"
139,¿Cómo se tramita el convenio colectivo?,"1. El convenio colectivo se tramita mediante un acuerdo entre el empresario y los representantes de los trabajadores, siguiendo los requisitos establecidos en los artículos 87, 88 y 89.
2. La intervención de la comisión paritaria es necesaria en conflictos relacionados con la interpretación o aplicación del convenio antes de un conflicto formal en el ámbito de los procedimientos no judiciales.
3. El empresario puede efectuar el pago del convenio colectivo mediante moneda de curso legal, cheque u otra modalidad similar a través de entidades de crédito, previo informe al comité de la empresa o delegados de personal.
4. La imposibilidad de la prestación de los servicios se mantiene en el derecho del trabajador si el empresario retrasa en darle trabajo por impedimentos imputables al mismo y no al trabajador.
5. En caso de inconvenientes para la aplicación o extensión de un convenio colectivo a una empresa, se debe realizar una consulta previa.
6. La Comisión Consultiva Nacional de Convenios Colectivos está regulada por ley y su función es estudiar, informar y elaborar documentación sobre la negociación colectiva, interviniendo en los procedimientos de solución de discrepancias en caso de desacuerdo en el periodo de consultas.
7. Reglamentariamente se establecerá la composición y organización de la Comisión Consultiva Nacional de Convenios Colectivos, así como sus procedimientos de actuación.
8. La jurisdicción y autoridad laboral siguen siendo las atribuciones correspondientes a las leyes en los términos establecidos.","1. La representación de los trabajadores, o de los empresarios, que promueva la negociación, lo comunicará a la otra parte, expresando detalladamente en la comunicación, que deberá hacerse por escrito, la legitimación que ostenta de conformidad con los artículos anteriores, los ámbitos del convenio y las materias objeto de negociación. En el supuesto de que la promoción sea el resultado de la denuncia de un convenio colectivo vigente, la comunicación deberá efectuarse simultáneamente con el acto de la denuncia. De esta comunicación se enviará copia, a efectos de registro, a la autoridad laboral correspondiente en función del ámbito territorial del convenio.

2. En el plazo máximo de un mes a partir de la recepción de la comunicación, se procederá a constituir la comisión negociadora; la parte receptora de la comunicación deberá responder a la propuesta de negociación y ambas partes establecerán un calendario o plan de negociación.

3. Los acuerdos de la comisión requerirán, en cualquier caso, el voto favorable de la mayoría de cada una de las dos representaciones.

4. En cualquier momento de las deliberaciones, las partes podrán acordar la intervención de un mediador designado por ellas.
"
