,question,answer,ground_truth
117,¿Qué es un delegado de personal?," Un delegado de personal es un representante electo por los trabajadores de una empresa que actúa en nombre de estos para defender sus intereses y participar en la toma de decisiones sobre materias laborales. Puede ser designado mediante votación por el comité o, en su ausencia, directamente por los trabajadores. También puede recibir compensación por su trabajo a través de moneda de curso legal o mediante cheque u otra modalidad de pago similar.","1. La representación de los trabajadores en la empresa o centro de trabajo que tengan menos de cincuenta y más de diez trabajadores corresponde a los delegados de personal. Igualmente podrá haber un delegado de personal en aquellas empresas o centros que cuenten entre seis y diez trabajadores, si así lo decidieran estos por mayoría.

Los trabajadores elegirán, mediante sufragio libre, personal, secreto y directo a los delegados de personal en el número siguiente: hasta treinta trabajadores, uno; de treinta y uno a cuarenta y nueve, tres.

2. Los delegados de personal ejercerán mancomunadamente ante el empresario la representación para la que fueron elegidos y tendrán las mismas competencias establecidas para los comités de empresa."
118,¿Qué es un comité de empresa?," Un comité de empresa es un grupo de representantes de los trabajadores y la dirección de una empresa, integrado por un máximo de trece miembros en representación de cada parte. Tiene derecho a ser informado y consultado sobre cuestiones que pueden afectar a los trabajadores, así como sobre la situación de la empresa y la evolución del empleo en la misma. Las comisiones intercentros deben guardar proporcionalidad según los resultados electorales considerados globalmente y no pueden arrogarse funciones que no les sean expresamente concedidas en el convenio colectivo.","1. El comité de empresa es el órgano representativo y colegiado del conjunto de los trabajadores en la empresa o centro de trabajo para la defensa de sus intereses, constituyéndose en cada centro de trabajo cuyo censo sea de cincuenta o más trabajadores.

2. En la empresa que tenga en la misma provincia, o en municipios limítrofes, dos o más centros de trabajo cuyos censos no alcancen los cincuenta trabajadores, pero que en su conjunto lo sumen, se constituirá un comité de empresa conjunto. Cuando unos centros tengan cincuenta trabajadores y otros de la misma provincia no, en los primeros se constituirán comités de empresa propios y con todos los segundos se constituirá otro.

3. Solo por convenio colectivo podrá pactarse la constitución y funcionamiento de un comité intercentros con un máximo de trece miembros, que serán designados de entre los componentes de los distintos comités de centro.

En la constitución del comité intercentros se guardará la proporcionalidad de los sindicatos según los resultados electorales considerados globalmente.

Tales comités intercentros no podrán arrogarse otras funciones que las que expresamente se les conceda en el convenio colectivo en que se acuerde su creación.
"
119,¿Quién forma el comité de empresa?," La comisión de la empresa se forma por un máximo de trece miembros, representando a cada una de las partes. El comité de la empresa puede establecerse en una nueva composición si es necesario, y las normas electorales adaptarán el número de colegios según lo que sea necesario para reflejar la composición de la empresa.","2. Los comités de empresa o centro de trabajo elegirán de entre sus miembros un presidente y un secretario del comité, y elaborarán su propio reglamento de procedimiento, que no podrá contravenir lo dispuesto en la ley, remitiendo copia del mismo a la autoridad laboral, a efectos de registro, y a la empresa.
"
120,¿Qué garantías tienen el comité de empresa y los delegados de personal?," Los delegados de personal y el comité de empresa tienen garantías para representar a los trabajadores ante el empresario, en cumplimiento con lo establecido en la legislación laboral. El número de delegados de personal se elige mediante sufragio directo, según el número de trabajadores y la ley establece competencias similares para ambos órganos de representación. Además, tienen derecho a una reunión regular (cada dos meses) y los delegados deben observar las normas de sigilo profesional. Las organizaciones sindicales pueden promover elecciones a los delegados de personal y al comité de empresa, teniendo derecho a acceder a determinados registros públicos en esta materia. El trabajador tiene derecho a reclamar ante la jurisdicción social si no se cumplen estas garantías.","Los miembros del comité de empresa y los delegados de personal, como representantes legales de los trabajadores, tendrán, a salvo de lo que se disponga en los convenios colectivos, las siguientes garantías:

a) Apertura de expediente contradictorio en el supuesto de sanciones por faltas graves o muy graves, en el que serán oídos, aparte del interesado, el comité de empresa o restantes delegados de personal.

b) Prioridad de permanencia en la empresa o centro de trabajo respecto de los demás trabajadores, en los supuestos de suspensión o extinción por causas tecnológicas o económicas.

c) No ser despedido ni sancionado durante el ejercicio de sus funciones ni dentro del año siguiente a la expiración de su mandato, salvo en caso de que esta se produzca por revocación o dimisión, siempre que el despido o sanción se base en la acción del trabajador en el ejercicio de su representación, sin perjuicio, por tanto, de lo establecido en el artículo 54. Asimismo no podrá ser discriminado en su promoción económica o profesional en razón, precisamente, del desempeño de su representación.

d) Expresar, colegiadamente si se trata del comité, con libertad sus opiniones en las materias concernientes a la esfera de su representación, pudiendo publicar y distribuir, sin perturbar el normal desenvolvimiento del trabajo, las publicaciones de interés laboral o social, comunicándolo a la empresa.

e) Disponer de un crédito de horas mensuales retribuidas cada uno de los miembros del comité o delegado de personal en cada centro de trabajo, para el ejercicio de sus funciones de representación, de acuerdo con la siguiente escala:

1.º Hasta cien trabajadores, quince horas.

2.º De ciento uno a doscientos cincuenta trabajadores, veinte horas.

3.º De doscientos cincuenta y uno a quinientos trabajadores, treinta horas.

4.º De quinientos uno a setecientos cincuenta trabajadores, treinta y cinco horas.

5.º De setecientos cincuenta y uno en adelante, cuarenta horas.

Podrá pactarse en convenio colectivo la acumulación de horas de los distintos miembros del comité de empresa y, en su caso, de los delegados de personal, en uno o varios de sus componentes, sin rebasar el máximo total, pudiendo quedar relevado o relevados del trabajo, sin perjuicio de su remuneración.
"
121,¿Cómo se elige a los delegados de personal y a los miembros del comité de empresa?," Delegados de personal son elegidos por los trabajadores mediante sufragio libre, personal, secreto y directo. La cantidad de delegados depende del número total de trabajadores en la empresa. Por ejemplo, hasta 30 trabajadores tendrán un solo delegado, mientras que entre 31 y 49 trabajadores elegirán tres delegados. Si hay más de 6 a 10 trabajadores en una empresa, también se puede elegir un delegado si los trabajadores lo deciden por mayoría. Los comités de empresa son elegidos por la misma vía y tienen que reunirse al menos cada dos meses o cuando lo solicite un tercio de sus miembros o un tercio de los trabajadores representados. Las elecciones a delegados y miembros del comité se pueden promover por las organizaciones sindicales más representativas, si tienen al menos un 10% de representantes en la empresa, y cada elector puede votar a un máximo de candidatos igual al número de puestos a cubrir. En caso de empate, se elige al trabajador con mayor antigüedad en la empresa. En las empresas de más de 50 trabajadores, los colegios electorales están integrados por técnicos y administrativos, y otro para trabajadores especialistas y no cualificados.","1. Los delegados de personal y los miembros del comité de empresa se elegirán por todos los trabajadores mediante sufragio personal, directo, libre y secreto, que podrá emitirse por correo en la forma que establezcan las disposiciones de desarrollo de esta ley."
122,¿Cómo se vota a los delegados de personal?," En empresas con más de cincuenta trabajadores, se eligen delegados de personal mediante sufragio secreto y directo. La cantidad de delegados elegidos depende del número de trabajadores: hasta treinta trabajadores, uno; de treinta y uno a cuarenta y nueve, tres. En empresas o centros que cuentan entre seis y diez trabajadores, se puede elegir un delegado de personal si esto es decidido por mayoría. Los comités de empresa se eligen mediante elecciones promovidas por las organizaciones sindicales representativas. En las elecciones para los comités de empresa, cada elector podrá dar su voto a un número máximo de candidatos equivalente al de puestos a cubrir entre los aspirantes proclamados, y resultarán elegidos los que obtengan el mayor número de votos. En caso de empate, se elige al trabajador de mayor antigüedad en la empresa.","En la elección para delegados de personal, cada elector podrá dar su voto a un número máximo de aspirantes equivalente al de puestos a cubrir entre los candidatos proclamados. Resultarán elegidos los que obtengan el mayor número de votos. En caso de empate, resultará elegido el trabajador de mayor antigüedad en la empresa.
"
123,¿Cómo se vota el comité de empresa?," El voto del comité de empresa depende del tamaño de la empresa. En una empresa que ocupa entre cien y trescientos trabajadores, el comité representativo debe estar constituido entre treinta trabajadores. La comisión negociadora está integrada por un máximo de trece miembros en representación de cada parte y se elige proporcionalmente en la empresa. La consulta se lleva a cabo en una única comisión negociadora, circunscrita a los centros de trabajo afectados por el procedimiento.","1. En las empresas de más de cincuenta trabajadores, el censo de electores y elegibles se distribuirá en dos colegios, uno integrado por los técnicos y administrativos y otro por los trabajadores especialistas y no cualificados.

2. En las elecciones a miembros del comité de empresa la elección se ajustará a las siguientes reglas:

a) Cada elector podrá dar su voto a una sola de las listas presentadas para los del comité que corresponda a su colegio. Estas listas deberán contener, como mínimo, tantos nombres como puestos a cubrir. 

b) No tendrán derecho a la atribución de representantes en el comité de empresa aquellas listas que no hayan obtenido como mínimo el cinco por ciento de los votos por cada colegio.

c) Dentro de cada lista resultarán elegidos los candidatos por el orden en que figuren en la candidatura.

3. La inobservancia de cualquiera de las reglas anteriores determinará la anulabilidad de la elección del candidato o candidatos afectados.
"
124,¿Cómo están representados los prestadores de servicios en trabajos fijos-discontinuos y los trabajadores no fijos?," Los prestadores de servicios en trabajos fijos-discontinuos y los trabajadores no fijos están representados por los mismos órganos que establecen en el título conjunto con los trabajadores fijos de plantilla. Sin embargo, para determinar el número de representantes, se tienen en cuenta las siguientes reglas:

- Los prestadores de servicios en trabajos fijos-discontinuos y los trabajadores vinculados por contrato de duración determinada superior a un año se computan como trabajadores fijos de plantilla.
- Los contratados por término de hasta un año se computarán según el número de días trabajados en el periodo de un año anterior a la convocatoria de la elección. Cada doscientos días trabajados o fracción se computa como un trabajador más.

En las empresas con procesos productivos continuos durante las veinticuatro horas del día, la rotación de los trabajadores en los turnos tendrá en cuenta que ningún trabajador esté en el de noche más de dos semanas consecutivas, salvo adscripción voluntaria. Las empresas que realizan el trabajo en régimen de turnos podrán hacerlo mediante equipos de trabajadores que desarrollen su actividad por semanas completas o contratando personal para completar los equipos necesarios durante uno o más días a la semana. Los trabajadores nocturnos y quienes trabajan a turnos deben gozar de un nivel de protección en materia de salud y seguridad adaptado a la naturaleza de sus condiciones laborales.

Finalmente, los convenios colectivos de ámbito sectorial pueden establecer una bolsa sectorial de empleo para favorecer la contratación y formación continua de las personas fijas-discontinuas durante los periodos de inactividad, sin perjuicio de las obligaciones en materia de contratación y llamamiento efectivo de cada una de las empresas en los términos previstos en el artículo.",1. Quienes presten servicios en trabajos fijos-discontinuos y los trabajadores vinculados por contrato de duración determinada estarán representados por los órganos que se establecen en este título conjuntamente con los trabajadores fijos de plantilla.
125,¿Cómo se forma la mesa electoral?," La mesa electoral se forma en la empresa o centro de trabajo con un presidente, que es el trabajador más antiguo, y dos vocales, uno mayor de edad y otro menor de edad (que actuará como secretario). Los suplentes son designados en orden de antigüedad o edad. Ningún componente de la mesa puede ser candidato, y cada candidato o candidatura puede nombrar un interventor por mesa. El empresario también puede designar un representante suyo que asista a la votación y al escrutinio. En las empresas con más de 255 trabajadores electores, se pueden establecer varias mesas electorales.","1. En la empresa o centro de trabajo se constituirá una mesa por cada colegio de doscientos cincuenta trabajadores electores o fracción.

2. La mesa será la encargada de vigilar todo el proceso electoral, presidir la votación, realizar el escrutinio, levantar el acta correspondiente y resolver cualquier reclamación que se presente.

3. La mesa estará formada por el presidente, que será el trabajador de más antigüedad en la empresa, y dos vocales, que serán los electores de mayor y menor edad. Este último actuará de secretario. Se designarán suplentes a aquellos trabajadores que sigan a los titulares de la mesa en el orden indicado de antigüedad o edad.

4. Ninguno de los componentes de la mesa podrá ser candidato y, de serlo, le sustituirá en ella su suplente.

5. Cada candidato o candidatura, en su caso, podrá nombrar un interventor por mesa. Asimismo, el empresario podrá designar un representante suyo que asista a la votación y al escrutinio.
"
126,¿Cuáles son las funciones de la mesa electoral?," Las funciones de la mesa electoral son:

1. Registrar las actas electorales en el ámbito estatal de organizaciones sindicales y comunidades autónomas.
2. Facilitar la información necesaria para la expedición de certificados de capacidad representativa de las organizaciones sindicales.
3. Ayudar a tomar decisiones en caso de contratos en el ámbito estatal de las personas que desarrollan actividades artísticas o técnicas relacionadas con ellas, según la disposición adicional vigesimoctava.
4. No mencionada en los textos proporcionados: facilitar el proceso electoral de órganos de representación en los ámbitos artísticos y técnicos.

No se encuentra información sobre su función en caso de suspensión del contrato.","a) Hará público entre los trabajadores el censo laboral con indicación de quiénes son electores.

b) Fijará el número de representantes y la fecha tope para la presentación de candidaturas.

c) Recibirá y proclamará las candidaturas que se presenten.

d) Señalará la fecha de votación.

e) Redactará el acta de escrutinio en un plazo no superior a tres días naturales.

"
127,¿Cómo se efectúa el acto de la votación de los delegados y comités de empresa?," La votación de los delegados y comités de empresa se realiza a través de elecciones promovidas por las organizaciones sindicales más representativas, ya sea que cuenten con un mínimo del 10% de representantes en la empresa o tengan el apoyo mayoritario de los trabajadores del centro de trabajo. Los comités deben reunirse cada dos meses y se promueven elecciones con plazos mínimos previos, generalmente de al menos un mes. La comisión representativa de las personas trabajadoras debe estar constituida antes de la comunicación empresarial de apertura del periodo de consultas. El proceso incluye la determinación de la fecha tope para la presentación de candidaturas, la recepción y proclamación de dichas candidaturas, la fijación de la fecha de votación, la redacción del acta de escrutinio y su publicación dentro de tres días naturales. Si el centro de trabajo cuenta con hasta 30 trabajadores y se elige un solo delegado de personal, desde la constitución de la mesa hasta los actos de votación y proclamación de candidatos electos deben transcurrir al menos 24 horas, siempre que la mesa lo haga pública con suficiente antelación.","1. El acto de la votación se efectuará en el centro o lugar de trabajo y durante la jornada laboral, teniéndose en cuenta las normas que regulen el voto por correo.

El empresario facilitará los medios precisos para el normal desarrollo de la votación y de todo el proceso electoral.

2. El voto será libre, secreto, personal y directo, depositándose las papeletas, que en tamaño, color, impresión y calidad del papel serán de iguales características, en urnas cerradas.

3. Inmediatamente después de celebrada la votación, la mesa electoral procederá públicamente al recuento de votos mediante la lectura por el presidente, en voz alta, de las papeletas.
"
128,¿Cuál es el procedimiento de las impugnaciones en materia electoral?,"1. El procedimiento de las impugnaciones en materia electoral se tramita conforme a un procedimiento arbitral, con excepción de las denegaciones de inscripción. Todos aquellos que tengan interés legítimo pueden impugnar la elección, decisiones o cualquier otra actuación de la mesa si existe algún vicio grave que afecte a las garantías del proceso electoral y alterne su resultado, entre otras causas.

2. En relación con el contrato de trabajo, este podrá suspenderse por las causas válidamente consignadas en el contrato o por acuerdo mutuo de las partes.","Las impugnaciones en materia electoral se tramitarán conforme al procedimiento arbitral regulado en este artículo, con excepción de las denegaciones de inscripción, cuyas reclamaciones podrán plantearse directamente ante la jurisdicción social."
129,¿Cuál es el régimen de las asambleas de trabajadores?," El régimen de las asambleas de trabajadores establece que comiten se reúnen cada dos meses o siempre que lo solicite un tercio de sus miembros o un tercio de los trabajadores representados. Las elecciones a delegados de personal y miembros de comités de empresa pueden promoverse por organizaciones sindicales con un mínimo del 10% de representantes en la empresa, siempre que el número mínimo de trabajadores sea al menos entre cien y trescientos (en las empresas que ocupen más de trescientos trabajadores, treinta serán suficientes). En una única comisión negociadora, se lleva a cabo la consulta sobre las causas motivadoras de la decisión empresarial y las medidas necesarias para atenuar sus consecuencias para los trabajadores afectados. La empresa, previo informe del comité o, en su caso, de los delegados de personal, debe brindar información al trabajador que podrá reclamar ante la jurisdicción social.","los trabajadores de una misma empresa o centro de trabajo tienen derecho a reunirse en asamblea.

La asamblea podrá ser convocada por los delegados de personal, el comité de empresa o centro de trabajo, o por un número de trabajadores no inferior al treinta y tres por ciento de la plantilla. La asamblea será presidida, en todo caso, por el comité de empresa o por los delegados de personal mancomunadamente, que serán responsables del normal desarrollo de la misma, así como de la presencia en la asamblea de personas no pertenecientes a la empresa. Solo podrá tratarse en ella de asuntos que figuren previamente incluidos en el orden del día. La presidencia comunicará al empresario la convocatoria y los nombres de las personas no pertenecientes a la empresa que vayan a asistir a la asamblea y acordará con este las medidas oportunas para evitar perjuicios en la actividad normal de la empresa.
"
130,¿Dónde podrán reunirse las asambleas de trabajadores?," Las asambleas de trabajadores pueden reunirse en las organizaciones sindicales más representativas a nivel estatal, así como en sus respectivos ámbitos, las organizaciones sindicales afiliadas, federadas o confederadas a los mismos. Además, se pueden celebrar en las empresas con treinta trabajadores o más, en conformidad con la legislación especificada.","1. El lugar de reunión será el centro de trabajo, si las condiciones del mismo lo permiten, y la misma tendrá lugar fuera de las horas de trabajo, salvo acuerdo con el empresario.

2. El empresario deberá facilitar el centro de trabajo para la celebración de la asamblea, salvo en los siguientes casos:
"
131,¿Qué se debe realizar con la convocatoria de la reunión?," La convocatoria de la reunión se debe realizar para consultar con los trabajadores sobre las cuestiones indicadas en el apartado 5, recabar su informe justificado y contrastar sus puntos de vista u opiniones. El comité de empresa debe ser constituido antes de la comunicación empresarial de apertura del período de consultas y está integrado por un máximo de trece miembros en representación de cada una de las partes. Los informes que deba emitir el comité de empresa deberán elaborarse en un plazo máximo de quince días después de haber sido solicitados y remitidas las informaciones correspondientes.","La convocatoria, con expresión del orden del día propuesto por los convocantes, se comunicará al empresario con cuarenta y ocho horas de antelación, como mínimo, debiendo este acusar recibo.
"
132,¿Cómo se regula el sistema de votación de una asamblea?," El sistema de votación en una asamblea se regula de la siguiente manera, según el contexto proporcionado:
- Se dividen colegios electorales basados en el número de trabajadores.
- En las elecciones a miembros del comité de empresa, cada elector puede votar por una lista única. Las listas deben contener al menos tantos candidatos como puestos a cubrir.
- Sorteo se utiliza si los cocientes resultan fraccionarios y las candidaturas son iguales.
- La renuncia de un candidato antes del día de la votación no causa suspensión del proceso electoral ni la anulación de su candidatura, siempre que la lista en cuestión tenga al menos el 60% de los puestos a cubrir.
- La comunicación sobre las elecciones debe hacerse con un plazo mínimo de un mes antes del inicio del proceso electoral.
- Los acuerdos para celebrar elecciones generalizadas, funcionales o territoriales en una sola empresa o varias necesitan el acuerdo mayoritario entre los sindicatos representativos.
- Las elecciones para renovar la representación solo pueden promoverse a partir de las tres meses restantes antes del vencimiento del mandato.","Cuando se someta a la asamblea por parte de los convocantes la adopción de acuerdos que afecten al conjunto de los trabajadores, se requerirá para la validez de aquellos el voto favorable personal, libre, directo y secreto, incluido el voto por correo, de la mitad más uno de los trabajadores de la empresa o centro de trabajo.
"
133,¿Qué es un convenio colectivo?, Un convenio colectivo es un acuerdo entre una o varias empresas y una o varias organizaciones sindicales que establecen los términos laborales comunes para todos los trabajadores de las empresas firmantes.,"1. Los convenios colectivos, como resultado de la negociación desarrollada por los representantes de los trabajadores y de los empresarios, constituyen la expresión del acuerdo libremente adoptado por ellos en virtud de su autonomía colectiva.

2. Mediante los convenios colectivos, y en su ámbito correspondiente, los trabajadores y empresarios regulan las condiciones de trabajo y de productividad. Igualmente podrán regular la paz laboral a través de las obligaciones que se pacten.

3. Los convenios colectivos regulados por esta ley obligan a todos los empresarios y trabajadores incluidos dentro de su ámbito de aplicación y durante todo el tiempo de su vigencia.
"
134,¿Cómo se negocian los convenios colectivos?," Los convenios colectivos se negocian entre la empresa y los representantes legales de los trabajadores. Si no hay órganos tripartitos equivalentes en funcionamiento, las solicitudes para dar solución a las discrepancias sobre la inaplicación del convenio se conocen en el territorio de la comunidad autónoma. Según el artículo 83.2, los convenios colectivos provinciales pueden ser negociados cuando así se prevea en acuerdos interprofesionales de ámbito autonómico. El trabajador puede reclamar ante la jurisdicción social y se pueden establecer periodos distintos del artículo especificado para reclamar la cobertura de vacantes. La legislación consolidada puede consultarse en el Boletín Oficial del Estado Legislativa Consolidada en páginas 79, 39 y 86.","1. Los convenios colectivos tendrán el ámbito de aplicación que las partes acuerden.

2. Las organizaciones sindicales y asociaciones empresariales más representativas, de carácter estatal o de comunidad autónoma, podrán establecer, mediante acuerdos interprofesionales, cláusulas sobre la estructura de la negociación colectiva, fijando, en su caso, las reglas que han de resolver los conflictos de concurrencia entre convenios de distinto ámbito.

Estas cláusulas podrán igualmente pactarse en convenios o acuerdos colectivos sectoriales, de ámbito estatal o autonómico, por aquellos sindicatos y asociaciones empresariales que cuenten con la legitimación necesaria, de conformidad con lo establecido en esta ley.

3. Dichas organizaciones de trabajadores y empresarios podrán igualmente elaborar acuerdos sobre materias concretas. Estos acuerdos, así como los acuerdos interprofesionales a que se refiere el apartado 2, tendrán el tratamiento de esta ley para los convenios colectivos.
"
135,¿Qué sucede ante la concurrencia de varios convenios colectivos?," La concurrencia de varios convenios colectivos es posible en empresas que ocupen más de trescientos trabajadores. Si hay varios centros de trabajo afectados, la consulta se llevará a cabo en una única comisión negociadora integrada por un máximo de trece miembros en representación de cada parte.

Si el periodo de consultas ha transcurrido menos de dos meses desde la última reunión celebrada, o si aún no se ha resarcido o afianzado el resarcimiento por los daños producidos en alteraciones ocurridas en alguna reunión anterior, no se puede realizar una nueva consulta. Además, la cierre legal de la empresa también impide cualquier consulta.

En cuanto a las personas fijas discontinuas, pueden ejercer acciones cuando ocurran incumplimientos relacionados con el llamamiento, y el plazo para ello comienza desde el momento de la falta de este o desde el momento en que la conociesen. Si la contratación fija-discontinua se justifica por la celebración de contratas, subcontratas o con motivo de concesiones administrativas, los periodos de inactividad solo podrán producirse como plazos de espera de recolocación entre subcontrataciones.

Los convenios colectivos sectoriales pueden determinar un plazo máximo de inactividad entre subcontratas, que, en defecto de previsión convencional, será de tres meses. Una vez cumplido dicho plazo, la empresa adoptará las medidas coyunturales o definitivas que procedan.","1. Un convenio colectivo, durante su vigencia, no podrá ser afectado por lo dispuesto en convenios de ámbito distinto salvo pacto en contrario, negociado conforme a lo dispuesto en el artículo 83.2, y salvo lo previsto en el apartado siguiente.

2. La regulación de las condiciones establecidas en un convenio de empresa, que podrá negociarse en cualquier momento de la vigencia de convenios colectivos de ámbito superior, tendrá prioridad aplicativa respecto del convenio sectorial estatal, autonómico o de ámbito inferior en las siguientes materias:

a) La cuantía del salario base y de los complementos salariales, incluidos los vinculados a la situación y resultados de la empresa.

b) El abono o la compensación de las horas extraordinarias y la retribución específica del trabajo a turnos.

c) El horario y la distribución del tiempo de trabajo, el régimen de trabajo a turnos y la planificación anual de las vacaciones.

d) La adaptación al ámbito de la empresa del sistema de clasificación profesional de los trabajadores.

e) La adaptación de los aspectos de las modalidades de contratación que se atribuyen por esta ley a los convenios de empresa.

f) Las medidas para favorecer la conciliación entre la vida laboral, familiar y personal.

g) Aquellas otras que dispongan los acuerdos y convenios colectivos a que se refiere el artículo 83.2.

Igual prioridad aplicativa tendrán en estas materias los convenios colectivos para un grupo de empresas o una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas a que se refiere el artículo 87.1.

Los acuerdos y convenios colectivos a que se refiere el artículo 83.2 no podrán disponer de la prioridad aplicativa prevista en este apartado.
"
136,¿Cuál es la vigencia de un convenio colectivo?," La vigencia de un convenio colectivo es determinada por su propia duración, como se establece en sus términos. En caso de que se produzca una promoción del mismo, la comunicación deberá hacerse simultáneamente con el acto de la denuncia, y se enviará copia a la autoridad laboral correspondiente. Ambas partes deben negociar bajo el principio de la buena fe.","1. Corresponde a las partes negociadoras establecer la duración de los convenios, pudiendo eventualmente pactarse distintos periodos de vigencia para cada materia o grupo homogéneo de materias dentro del mismo convenio.

Durante la vigencia del convenio colectivo, los sujetos que reúnan los requisitos de legitimación previstos en los artículos 87 y 88 podrán negociar su revisión.

2. Salvo pacto en contrario, los convenios colectivos se prorrogarán de año en año si no mediara denuncia expresa de las partes.

3. La vigencia de un convenio colectivo, una vez denunciado y concluida la duración pactada, se producirá en los términos que se hubiesen establecido en el propio convenio.

Durante las negociaciones para la renovación de un convenio colectivo, en defecto de pacto, se mantendrá su vigencia, si bien las cláusulas convencionales por las que se hubiera renunciado a la huelga durante la vigencia de un convenio decaerán a partir de su denuncia. Las partes podrán adoptar acuerdos parciales para la modificación de alguno o algunos de sus contenidos prorrogados con el fin de adaptarlos a las condiciones en las que, tras la terminación de la vigencia pactada, se desarrolle la actividad en el sector o en la empresa. Estos acuerdos tendrán la vigencia que las partes determinen.

Mediante los acuerdos interprofesionales de ámbito estatal o autonómico, previstos en el artículo 83, se deberán establecer procedimientos de aplicación general y directa para solventar de manera efectiva las discrepancias existentes tras el transcurso del procedimiento de negociación sin alcanzarse un acuerdo, incluido el compromiso previo de someter las discrepancias a un arbitraje, en cuyo caso el laudo arbitral tendrá la misma eficacia jurídica que los convenios colectivos y solo será recurrible conforme al procedimiento y en base a los motivos establecidos en el artículo 91. Dichos acuerdos interprofesionales deberán especificar los criterios y procedimientos de desarrollo del arbitraje, expresando en particular para el caso de imposibilidad de acuerdo en el seno de la comisión negociadora el carácter obligatorio o voluntario del sometimiento al procedimiento arbitral por las partes; en defecto de pacto específico sobre el carácter obligatorio o voluntario del sometimiento al procedimiento arbitral, se entenderá que el arbitraje tiene carácter obligatorio.

Transcurrido un año desde la denuncia del convenio colectivo sin que se haya acordado un nuevo convenio o dictado un laudo arbitral, aquel perderá, salvo pacto en contrario, vigencia y se aplicará, si lo hubiere, el convenio colectivo de ámbito superior que fuera de aplicación.

4. El convenio que sucede a uno anterior deroga en su integridad a este último, salvo los aspectos que expresamente se mantengan.
"
137,¿Quién está legitimado para negociar un convenio colectivo?," La empresa, y previo informe del comité o delegados de personal, están legitimados para negociar un convenio colectivo.","1. En representación de los trabajadores estarán legitimados para negociar en los convenios de empresa y de ámbito inferior, el comité de empresa, los delegados de personal, en su caso, o las secciones sindicales si las hubiere que, en su conjunto, sumen la mayoría de los miembros del comité.

La intervención en la negociación corresponderá a las secciones sindicales cuando estas así lo acuerden, siempre que sumen la mayoría de los miembros del comité de empresa o entre los delegados de personal.

Cuando se trate de convenios para un grupo de empresas, así como en los convenios que afecten a una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas en su ámbito de aplicación, la legitimación para negociar en representación de los trabajadores será la que se establece en el apartado 2 para la negociación de los convenios sectoriales.

2. En los convenios sectoriales estarán legitimados para negociar en representación de los trabajadores:

a) Los sindicatos que tengan la consideración de más representativos a nivel estatal, así como, en sus respectivos ámbitos, las organizaciones sindicales afiliadas, federadas o confederadas a los mismos.

b) Los sindicatos que tengan la consideración de más representativos a nivel de comunidad autónoma respecto de los convenios que no trasciendan de dicho ámbito territorial, así como, en sus respectivos ámbitos, las organizaciones sindicales afiliadas, federadas o confederadas a los mismos.

c) Los sindicatos que cuenten con un mínimo del diez por ciento de los miembros de los comités de empresa o delegados de personal en el ámbito geográfico y funcional al que se refiera el convenio.

3. En representación de los empresarios estarán legitimados para negociar:

a) En los convenios de empresa o ámbito inferior, el propio empresario.

b) En los convenios de grupo de empresas y en los que afecten a una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas en su ámbito de aplicación, la representación de dichas empresas.

c) En los convenios colectivos sectoriales, las asociaciones empresariales que en el ámbito geográfico y funcional del convenio cuenten con el diez por ciento de los empresarios, en el sentido del artículo 1.2, y siempre que estas den ocupación a igual porcentaje de los trabajadores afectados, así como aquellas asociaciones empresariales que en dicho ámbito den ocupación al quince por ciento de los trabajadores afectados.

"
138,¿Qué es la comisión negociadora respecto a los convenios colectivos?," La Comisión Negociadora se refiere a un organismo establecido para negociar convenios colectivos de trabajo en una empresa. Puede realizar estudios, información y elaboración de documentación sobre la negociación colectiva, intervenir en los procedimientos de solución de discrepancias en casos de desacuerdo en el periodo de consultas para la aplicación de las condiciones de trabajo establecidas en los convenios colectivos. También se encarga de elaborar informes sobre el convenio colectivo de aplicación a una empresa y la consulta en el supuesto de extensión de un convenio colectivo regulado en el artículo 92. El reglamento establece su composición y organización, y sus decisiones son subordinadas a las atribuciones que correspondan a la jurisdicción y autoridad laboral según la ley. Cuando no hay órganos tripartitos equivalentes en funcionamiento, esta comisión puede conocer de solicitudes presentadas por las empresas y representantes legales de los trabajadores para dar solución a discrepancias surgidas por falta de acuerdo sobre la aplicación de las condiciones de trabajo presentes en el convenio colectivo de aplicación, cuando dicha inaplicación afecte a centros de trabajo de la empresa situados en el territorio de esa comunidad autónoma.","3. La designación de los componentes de la comisión corresponderá a las partes negociadoras, quienes de mutuo acuerdo podrán designar un presidente y contar con la asistencia en las deliberaciones de asesores, que intervendrán, igual que el presidente, con voz pero sin voto.

4. En los convenios sectoriales el número de miembros en representación de cada parte no excederá de quince. En el resto de los convenios no se superará el número de trece.

5. Si la comisión negociadora optara por la no elección de un presidente, las partes deberán consignar en el acta de la sesión constitutiva de la comisión los procedimientos a emplear para moderar las sesiones y deberá firmar las actas que correspondan a las mismas un representante de cada una de ellas, junto con el secretario.
"
